ID,name,tags
CNTS_200000000014278,도그앤캣,"반려동물,반려동물동반,반려동물전용,예스펫존,반려동물동반입장,혼저옵서개,강아지,반려동물여행,미용,목욕,놀이시설,반려동물공간(기타),공용주차장,화장실,무료 WIFI,반려동물공간_기타,애견유치원,애견미용실"
CNTS_200000000014281,"안녕, 상이 친구들","반려동물,반려동물동반,반려동물전용,예스펫존,반려동물동반입장,혼저옵서개,강아지,반려동물여행,미용,반려동물공간(기타),공용주차장,화장실,무료 WIFI,반려동물공간_기타,애견미용실"
CNTS_200000000014282,앙리젤,"반려동물,반려동물동반,반려동물전용,예스펫존,반려동물동반입장,혼저옵서개,강아지,반려동물여행,반려동물간식,미용,스파,반려견유치원,반려동물공간(기타),반려동물공간_기타,애견유치원,애견미용실"
CNTS_200000000014283,코기절미,"반려동물,반려동물동반,반려동물전용,예스펫존,반려동물동반입장,혼저옵서개,강아지,반려동물여행,멍푸치노,멍아이스,멍화채,반려견유치원,반려견호텔 ,반려동물동반식당카페,반려동물동반_식당카페,애견유치원,애견호텔,반려동물동반_관광지"
CNTS_200000000014284,멍더랜드,"반려동물,반려동물동반,반려동물전용,예스펫존,반려동물동반입장,혼저옵서개,강아지,반려동물여행,반려견유치원,반려동물공간(기타),공용주차장,화장실,무료 WIFI,반려동물공간_기타,애견미용실"
CNTS_200000000014285,러블리독스,"반려동물,반려동물동반,반려동물전용,예스펫존,반려동물동반입장,혼저옵서개,강아지,반려동물여행,카페,호텔,놀이터,반려동물동반식당카페,공용주차장,화장실,무료 WIFI,반려동물동반_식당카페,애견호텔,반려동물동반_관광지"
CNTS_200000000014286,도곤도곤 애견미용실,"반려동물,반려동물동반,반려동물전용,예스펫존,반려동물동반입장,혼저옵서개,강아지,반려동물여행,소형견미용,중형견미용,반려동물공간(기타),공용주차장,화장실,무료 WIFI,반려동물공간_기타,애견미용실"
CNTS_200000000014288,제라펫,"반려동물,반려동물동반,반려동물전용,예스펫존,반려동물동반입장,혼저옵서개,강아지,반려동물여행,미용,반려동물공간(기타),공용주차장,화장실,무료 WIFI,반려동물공간_기타,애견미용실"
CNTS_200000000014289,요기개,"반려동물,반려동물동반,반려동물전용,예스펫존,반려동물동반입장,혼저옵서개,강아지,반려동물여행,반려동물간식,반려견놀이터,반려동물공간(기타),공용주차장,화장실,무료 WIFI,반려동물공간_기타,관광지"
CNTS_200000000014302,쿠키네,"반려동물,반려동물동반,반려동물전용,예스펫존,반려동물동반입장,혼저옵서개,강아지,반려동물여행,미용,유치원,호텔 ,반려동물공간(기타),공용주차장,화장실,무료 WIFI,반려동물공간_기타"
CNTS_200000000014305,댕댕샤워,"반려동물,반려동물동반입장,반려동물공간_기타,애견미용실,공용주차장,화장실,무료 WIFI"
CNTS_200000000014306,그루밍제주,"반려동물,반려동물동반,반려동물전용,예스펫존,반려동물동반입장,혼저옵서개,강아지,반려동물여행,미용,유치원,호텔 ,반려동물공간(기타),공용주차장,화장실,무료 WIFI,반려동물공간_기타,애견미용실,애견호텔,애견유치원"
CNTS_200000000014307,그루밍시즌,"반려동물,반려동물동반,반려동물전용,예스펫존,반려동물동반입장,혼저옵서개,강아지,반려동물여행,반려동물용품,반려묘미용,호텔,놀이터,반려동물공간(기타),공용주차장,화장실,무료 WIFI,반려동물공간_기타,애견미용실,애견호텔"
CNTS_200000000014308,개미남,"반려동물,반려동물동반,반려동물전용예스펫존,반려동물동반입장,혼저옵서개,강아지,반려동물여행,반려견미용실,반려동물공간(기타),공용주차장,화장실,무료 WIFI,반려동물공간_기타,애견미용실"
CNTS_200000000014318,몽스파 본점,"반려동물,반려동물동반,반려동물전용,예스펫존,반려동물동반입장,혼저옵서개,강아지,반려동물여행,포토존,반려동물미용,반려동물간식,셀프스파,반려견카페,반려견호텔,반려동물동반식당카페,공용주차장,화장실,무료 WIFI,반려동물동반_식당카페,반려동물동반_관광지"
CNTS_200000000014319,제주신화월드,"반려동물,반려동물동반,반려동물전용,예스펫존,반려동물동반입장,혼저옵서개,강아지,반려동물여행,강아지간식,반려동물용품,퍼피트레이닝,유치원 ,반려동물동반식당카페,공용주차장,화장실,무료 WIFI,반려동물동반_식당카페,애견미용실,애견호텔,반려동물동반_관광지"
CNTS_200000000014320,더펫츠,"반려동물,반려동물동반,반려동물전용,예스펫존,반려동물동반입장,혼저옵서개,고양이,반려동물여행,분양,카페,반려동물카페,공용주차장,화장실,무료 WIFI,반려동물동반_식당카페,반려동물동반_관광지"
CNTS_200000000014386,송악산둘레길,"관광지,자연경관,도보,도보여행,동물,반려동물,반려동물동반_자연,반려동물동반_산책로,반려동물동반입장,공용주차장,화장실,무료 WIFI,반려동물동반_관광지"
CONT_000000000500002,김녕요트투어,"액티비티,커플,여름,체험,레저/체험,수상레저,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움"
CONT_000000000500004,알프스승마장포니,"승마,액티비티,흐림,가을,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,어려움,체험,레저/체험,어트랙션,무장애관광"
CONT_000000000500005,제주김녕미로공원,"테마공원,아이,맑음,봄,우수관광사업체,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,어려움,실외,하,포토스팟,기타,산책로,1시간 미만,자연경관,어린이,무장애관광"
CONT_000000000500008,해피맘하우스,"체험관광, 비, 실내 ,현금결제,카드결제,화장실,무료 WIFI,음료대,경보 및 피난시설,단차없음,아주 어려움,실내관광지,어트랙션,무장애관광"
CONT_000000000500010,5.16도로숲터널,"드라이브,맑음,자연경관,숲,단풍,제주명품42,포토스팟,제주7대도로"
CONT_000000000500015,가세오름,"오름,걷기/등산,자연경관,도보여행,아주 어려움"
CONT_000000000500019,감귤박물관,"실내,미술/박물관,아이,비.눈,겨울,실내관광지,문화관광,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,저상버스 접근 가능,아주 어려움,실내+실외,하,공연/전시,체험,1~2시간,무장애관광"
CONT_000000000500024,강정천유원지,"계곡,액티비티,맑음,여름,자연경관,체험,레저/체험,수상레저,어트랙션,물놀이,공용주차장,화장실,유도 및 안내시설"
CONT_000000000500026,개오름,"커플,친구,혼자,맑음,오름,자연경관,도보여행,유도 및 안내시설,아주 어려움"
CONT_000000000500027,개오리오름,"커플,친구,맑음,오름,아주 어려움,자연경관,도보여행"
CONT_000000000500033,거린오름,"오름,걷기/등산,아주 어려움,자연경관,도보여행"
CONT_000000000500034,거문오름,"부모,커플,혼자,친구,맑음,오름,세계자연유산,자연경관,도보여행,언택트,유네스코,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,아주 어려움,UNESCO 세계자연유산,UNESCO 세계지질공원"
CONT_000000000500035,거믄여해안경승지,"해변,경관/포토,맑음,공용주차장,아주 어려움,자연경관,포토스팟"
CONT_000000000500038,거친오름,"부모,커플,혼자,친구,맑음,오름,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,아주 어려움,자연경관,도보여행"
CONT_000000000500039,건강과성박물관,"실내,미술/박물관,커플,비.눈,사계절,실내관광지,문화관광,어트랙션,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,단독접근가능,단차없음,저상버스 접근 가능,장애인 화장실,승강기,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,하,공연/전시,1~2시간"
CONT_000000000500040,걸매생태공원,"폭포,계곡,휴식/힐링,맑음,가을,공용주차장,화장실,음료대,유도 및 안내시설,아주 어려움,자연경관,동백,매화,물놀이"
CONT_000000000500045,검멀레동굴,"경관/포토,친구,커플,부모,아이,맑음,동굴,편의점,아주 어려움,자연경관,포토스팟,어린이"
CONT_000000000500046,검멀레해변,"해변,경관/포토,커플,맑음,여름,편의점,아주 어려움,자연경관,포토스팟,k-drama"
CONT_000000000500050,고근산,"일출,오름,걷기/등산,맑음,공용주차장,화장실,아주 어려움,자연경관,단풍"
CONT_000000000500056,곽지해수욕장,"일몰,해수욕장,액티비티,아이,맑음,여름,공용주차장,화장실,편의점,음료대,유도 및 안내시설,아주 어려움,자연경관,체험,레저/체험,해변,물놀이,어린이,수상레저"
CONT_000000000500057,관덕정,"문화유적지,부모,커플,혼자,친구,아이,사계절,4.3,공용주차장,화장실,유도 및 안내시설,아주 어려움,실내관광지,제주4.3,역사유적,어린이,어트랙션"
CONT_000000000500061,교래자연휴양림,"휴양림,걷기/등산,휴식/힐링,부모,아이,흐림,여름,자연경관,단풍,어린이,무장애관광,공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,엘리베이터,단독접근가능,단차없음,저상버스 접근 가능,장애인 화장실,승강기,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움"
CONT_000000000500067,국립제주박물관,"실내,미술/박물관,친구,비.눈,겨울,실내관광지,문화관광,어트랙션,공용주차장,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,단독접근가능,단차없음,청각장애인 접근성,시각장애인 접근성,저상버스 접근 가능,장애인 화장실,승강기,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,하,공연/전시,1~2시간,무장애관광"
CONT_000000000500075,그랑블루호,"낚시,액티비티,커플,현금결제,카드결제,화장실,경보 및 피난시설,아주 어려움,체험,레저/체험,수상레저,어트랙션"
CONT_000000000500079,금능해수욕장,"일몰,해수욕장,액티비티,아이,맑음,여름,공용주차장,화장실,편의점,음료대,유도 및 안내시설,아주 어려움,자연경관,체험,레저/체험,해변,물놀이,어린이,수상레저"
CONT_000000000500083,김녕해수욕장,"해수욕장,액티비티,아이,맑음,여름,자연경관,체험,레저/체험,해변,물놀이,어린이,수상레저,반려동물,반려동물동반입장,혼저옵서개,반려동물동반오름,공용주차장,화장실,흡연구역,편의점,음료대,유도 및 안내시설,아주 어려움,반려동물동반_오름,반려동물동반_자연,반려동물동반_관광지"
CONT_000000000500099,넥슨컴퓨터박물관,"우수관광사업체,실내,테마공원,아이,비.눈,겨울,실내관광지,문화관광,박물관,어트랙션,안전여행스탬프,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,엘리베이터,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,승강기,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,하,공연/전시,체험,1~2시간,무장애관광"
CONT_000000000500103,노루생태관찰원,"액티비티,아이,흐림,맑음,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,어려움,실내+실외,중,공연/전시,2~3시간,자연경관,체험,레저/체험,어린이,어트랙션,무장애관광"
CONT_000000000500110,높은오름,"부모,커플,혼자,친구,아이,맑음,오름,자연경관,도보여행,어린이,반려동물,반려동물동반입장,반려동물동반_오름,반려동물동반_자연,아주 어려움,반려동물동반_관광지"
CONT_000000000500118,다랑쉬오름,"일출,밤,오름,걷기/등산,친구,가을,힐링,자연경관,도보여행,억새,실외"
CONT_000000000500121,다려도,"경관/포토,휴식/힐링,해변,자연경관,포토스팟"
CONT_000000000500131,당오름,"오름,걷기/등산,맑음,가을,자연경관,도보여행"
CONT_000000000500134,대수산봉,"부모,아이,친구,커플,혼자,맑음,오름,자연경관,도보여행,어린이"
CONT_000000000500138,대정향교,"문화유적지,흐림,겨울,자연경관,문화관광,역사유적,공용주차장,화장실,유도 및 안내시설,아주 어려움"
CONT_000000000500141,더마파크,"승마,실내,액티비티,아이,맑음,사계절,체험,레저/체험,어린이,테마공원,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,경보 및 피난시설,엘리베이터,단독접근가능,단차없음,승강기,수동 휠체어 대여 가능,어려움,실외,하,공연/전시,1~2시간,무장애관광"
CONT_000000000500143,도두봉,"일출,일몰,오름,휴식/힐링,부모,혼자,커플,친구,아이,자연경관,어린이,반려동물,반려동물동반입장,혼저옵서개,반려동물동반오름,화장실,유도 및 안내시설,아주 어려움,반려동물동반_오름,반려동물동반_자연,반려동물동반_관광지"
CONT_000000000500144,도리미오름,"부모,커플,혼자,친구,아이,맑음,오름,자연경관,도보여행,어린이"
CONT_000000000500145,독자봉,"커플,친구,아이,맑음,오름,자연경관,어린이,공용주차장,화장실"
CONT_000000000500153,돔베낭골,"해변,휴식/힐링,맑음,여름,아주 어려움,자연경관"
CONT_000000000500156,동백동산,"걷기/등산,휴식/힐링,맑음,겨울,자연경관,동백,언택트,공용주차장,화장실,음료대,유도 및 안내시설,아주 어려움"
CONT_000000000500159,동알오름,"일몰,오름,걷기/등산,자연경관,도보여행"
CONT_000000000500160,돛오름,"오름,걷기/등산,자연경관,도보여행"
CONT_000000000500161,두맹이골목,"두멩이골목,걷기/등산,경관/포토,흐림,봄,유도 및 안내시설,아주 어려움,자연경관,포토스팟"
CONT_000000000500162,두산봉,"커플,친구,일출,봄,오름,자연경관,도보여행,반려동물,반려동물동반입장,혼저옵서개,반려동물동반오름,반려동물동반_오름,반려동물동반_자연,반려동물동반_관광지"
CONT_000000000500163,둔지봉,"오름,걷기/등산,자연경관"
CONT_000000000500168,따라비오름,"일출,오름,걷기/등산,친구,가을,자연경관,도보여행,억새,반려동물,반려동물동반입장,혼저옵서개,반려동물동반오름,반려동물동반_오름,반려동물동반_자연,반려동물동반_관광지"
CONT_000000000500171,마라도,"섬속의섬,휴식/힐링,부모,아이,맑음,가을,자연경관,어린이,화장실,편의점,아주 어려움"
CONT_000000000500177,마방목지,"경관/포토,문화유적지,아이,맑음,봄,자연경관,역사유적,포토스팟,어린이,공용주차장,단독접근가능,단차없음,어려움,무장애관광"
CONT_000000000500179,마오름,"오름,걷기/등산,자연경관,도보여행"
CONT_000000000500186,매오름,"커플,혼자,친구,맑음,체험관광,오름,휴식/치유,자연경관,도보여행,어트랙션"
CONT_000000000500190,모구리오름,"오름,걷기/등산,공용주차장,화장실,아주 어려움,자연경관,도보여행"
CONT_000000000500193,모슬봉,"부모,커플,혼자,친구,아이,맑음,오름,자연경관,도보여행,어린이"
CONT_000000000500194,모지오름,"혼자,친구,맑음,경관/포토,휴식/힐링,액티비티,오름,사계절,자연경관,체험,도보여행,레저/체험,포토스팟,어트랙션"
CONT_000000000500201,수산봉,"커플,혼자,친구,경관/포토,휴식/힐링,가을,오름,청년,자연경관,포토스팟,화장실"
CONT_000000000500206,미악산,"부모,커플,혼자,친구,아이,맑음,오름,자연경관,도보여행,어린이"
CONT_000000000500207,미천굴,"동굴,경관/포토,커플,아이,맑음,여름,자연경관,포토스팟,어린이,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,저상버스 접근 가능,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,무장애관광"
CONT_000000000500215,바늘오름,"부모,커플,혼자,친구,경관/포토,휴식/힐링,체험관광,액티비티,오름,사계절,청년,중/장년,휴식/치유,자연경관,도보여행,레저/체험,포토스팟"
CONT_000000000500223,밧돌오름,"부모,커플,혼자,친구,아이,맑음,오름,자연경관,도보여행,어린이"
CONT_000000000500225,방림원,"휴식/힐링,우수관광사업체,자연경관,안전여행스탬프,반려동물,반려동물동반입장,혼저옵서개,테마공원,반려동물동반_관광지,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,어려움,실내+실외,중,공연/전시,포토스팟,1~2시간,무장애관광"
CONT_000000000500226,방선문,"계곡,휴식/힐링,봄,자연경관,물놀이"
CONT_000000000500237,범섬,"경관/포토,휴식/힐링,휴식/치유,맑음,자연경관,섬속의섬,포토스팟,아주 어려움,UNESCO 생물권보전지역"
CONT_000000000500239,법화사지,"부모,커플,혼자,아이,경관/포토,휴식/힐링,문화유적지,중/장년,휴식/치유,노년,공용주차장,유도 및 안내시설,아주 어려움,역사유적,포토스팟,어린이"
CONT_000000000500242,제주벨리타캠핑장,"야영장,캠핑장,액티비티,흐림,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,아주 어려움,자연경관,체험,레저/체험,언택트,어트랙션"
CONT_000000000500243,별도봉,"오름,걷기/등산,봄,자연경관"
CONT_000000000500244,별방진,"문화유적지,맑음,유도 및 안내시설,아주 어려움,자연경관,문화관광,역사유적,봄꽃,유채꽃"
CONT_000000000500250,본태박물관,"예술,실내,미술/박물관,친구,커플,흐림,겨울,우수관광사업체,실내관광지,문화관광,어트랙션,단독접근가능,단차없음,수동 휠체어 대여 가능,어려움,무장애관광"
CONT_000000000500253,부대악오름,"오름,걷기/등산,자연경관,도보여행"
CONT_000000000500259,북오름,"부모,커플,혼자,친구,아이,오름,자연경관,도보여행,어린이"
CONT_000000000500262,불탑사,"문화유적지,사계절,부모,아이,혼자,친구,커플,공용주차장,화장실,음료대,유도 및 안내시설,아주 어려움,문화관광,역사유적,어트랙션"
CONT_000000000500263,코지하우스,"부모,커플,친구,혼자,맑음,오름,유도 및 안내시설,아주 어려움,자연경관,도보여행,단풍"
CONT_000000000500265,붉은오름자연휴양림,"부모,커플,혼자,친구,맑음,오름,사계절,자연경관,도보여행,단풍"
CONT_000000000500267,비양도,"섬속의섬,일몰,휴식/힐링,아이,맑음,여름,공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,아주 어려움,UNESCO 세계지질공원,1~2시간,자연경관,어린이,언택트,유네스코"
CONT_000000000500270,비자림,"걷기/등산,아이,흐림,여름,힐링,자연경관,어린이,수국,공용주차장,현금결제,카드결제,화장실,무료 WIFI,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,어려움,실외,중,기타,산책로,1시간 미만,무장애관광"
CONT_000000000500271,비치미오름,"부모,커플,혼자,친구,아이,맑음,경관/포토,오름,자연경관,도보여행,포토스팟,어린이"
CONT_000000000500274,사계해변,"일출,해변,휴식/힐링,커플,맑음,봄,자연경관,공용주차장,화장실,편의점,음료대,유도 및 안내시설,아주 어려움"
CONT_000000000500275,사계해안도로,"일출,해변,드라이브,커플,맑음,가을,공용주차장,화장실,편의점,음료대,유도 및 안내시설,아주 어려움,자연경관,제주명품42,포토스팟,제주7대도로"
CONT_000000000500276,사라봉,"일몰,일출,오름,걷기/등산,친구,겨울,자연경관"
CONT_000000000500277,사라봉공원,"커플,친구,일몰,걷기,단차없음,아주 어려움,자연경관,무장애관광"
CONT_000000000500278,사라오름,"오름,걷기/등산,커플,겨울,자연경관,도보여행,한라산,언택트"
CONT_000000000500281,사려니숲길,"숲길,걷기/등산,친구,커플,흐림,봄,자연경관,도보여행,단풍,화장실,어려움"
CONT_000000000500283,산굼부리,"오름,걷기/등산,친구,맑음,가을,우수관광사업체,자연경관,억새,무장애관광,공용주차장,현금결제,카드결제,화장실,편의점,음료대,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,어려움,실외,상,산책로, 등산로,1~2시간"
CONT_000000000500287,산방굴사,"문화유적지,부모,맑음,공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,아주 어려움,UNESCO 세계지질공원,문화관광,역사유적"
CONT_000000000500288,산방산탄산온천,"실내,휴식/힐링,부모,아이,흐림,겨울,자연경관,실내관광지,어린이,어트랙션"
CONT_000000000500290,산지등대,"등대,일몰,경관/포토,친구,맑음,가을,공용주차장,유도 및 안내시설,아주 어려움,포토스팟"
CONT_000000000500292,산천단,"휴식/힐링,문화유적지,사계절,자연경관,역사유적,공용주차장,화장실,편의점,음료대,유도 및 안내시설,아주 어려움"
CONT_000000000500295,삼각봉,"부모,커플,혼자,친구,경관/포토,오름,사계절,자연경관,포토스팟"
CONT_000000000500297,삼매봉,"부모,커플,혼자,친구,맑음,아이,경관/포토,휴식/힐링,오름,사계절,자연경관,포토스팟,어린이,공용주차장,화장실,편의점,음료대"
CONT_000000000500299,삼사석,"부모,커플,혼자,친구,아이,문화유적지,자연경관,역사유적,어트랙션"
CONT_000000000500300,삼성혈,"문화유적지,부모,맑음,우수관광사업체,자연경관,문화관광,역사유적,봄꽃,벚꽃,무장애관광,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,저상버스 접근 가능,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,실외,하,공연/전시,1시간 미만"
CONT_000000000500301,삼양해수욕장,"해수욕장,액티비티,친구,커플,맑음,여름,자연경관,체험,레저/체험,해변,물놀이,반려동물,반려동물동반입장,혼저옵서개,고양이,반려동물동반해변,화장실,편의점,음료대,유도 및 안내시설,단독접근가능,단차없음,장애인 화장실,아주 어려움,반려동물동반_해변,반려동물동반_자연,무장애관광,반려동물동반_관광지"
CONT_000000000500309,새별오름,"일몰,밤,오름,걷기/등산,아이,봄,자연경관,도보여행,어린이,억새,반려동물,반려동물동반입장,혼저옵서개,반려동물동반오름,공용주차장,화장실,유도 및 안내시설,아주 어려움,실외,1시간 미만,반려동물동반_오름,반려동물동반_자연,반려동물동반_관광지"
CONT_000000000500310,새섬,"경관/포토,맑음,공용주차장,화장실,편의점,음료대,유도 및 안내시설,아주 어려움,자연경관,섬속의섬,포토스팟"
CONT_000000000500312,새연교,"밤,경관/포토,커플,맑음,포토스팟,반려동물,반려동물동반입장,혼저옵서개,반려동물동반관광지,공용주차장,화장실,편의점,음료대,유도 및 안내시설,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,어려움,반려동물동반_관광지,무장애관광"
CONT_000000000500316,서건도,"경관/포토,휴식/힐링,공용주차장,유도 및 안내시설,아주 어려움,자연경관,포토스팟,언택트"
CONT_000000000500327,서귀포자연휴양림,"사계절,휴양림,걷기/등산,휴식/힐링,캠핑장,야영장,자연경관,언택트,단풍,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,흡연구역,계좌이체, 무통장입금 등,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,단독접근가능,청각장애인 접근성,시각장애인 접근성,어려움,실외,중,체험,1~2시간,무장애관광"
CONT_000000000500330,서귀포천문과학문화관,"밤,실내,미술/박물관,겨울,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움,공연/전시,1시간 미만,실내관광지,어트랙션"
CONT_000000000500333,서복전시관,"실내,미술/박물관,사계절,어트랙션,공용주차장,현금결제,카드결제,화장실,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,어려움,하,공연/전시,1시간 미만,무장애관광"
CONT_000000000500335,서우봉,"맑음,봄,걷기/등산,유채꽃,오름,코스모스,자연경관,봄꽃,반려동물,반려동물동반입장,혼저옵서개,반려동물동반오름,반려동물동반_오름,반려동물동반_자연,반려동물동반_관광지"
CONT_000000000500336,제주아트서커스,"실내,테마공원,부모,아이,흐림,실내관광지,어린이,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,어려움,하,공연/전시,1~2시간,무장애관광"
CONT_000000000500337,숨도,"테마공원,비.눈,흐림,사계절,실내관광지,문화관광,박물관,언택트,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움,우수관광사업체"
CONT_000000000500343,섭지코지,"일출,해변,경관/포토,커플,맑음,가을,자연경관,포토스팟,봄꽃,유채꽃,반려동물,반려동물동반입장,혼저옵서개,반려동물동반관광지,공용주차장,현금결제,카드결제,화장실,편의점,음료대,저상버스 접근 가능,장애인 화장실,장애인 전용 주차장,어려움,실외,등산,기타,산책로,1시간 미만,반려동물동반_관광지,무장애관광"
CONT_000000000500344,섯알오름,"부모,커플,혼자,친구,아이,오름,4.3,자연경관,제주4.3,역사유적,도보여행,어린이"
CONT_000000000500346,성불오름,"부모,커플,혼자,친구,아이,오름,자연경관,도보여행,어린이,아주 어려움"
CONT_000000000500349,성산일출봉,"일출,오름,경관/포토,부모,자연경관,포토스팟,유네스코,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,장애인 화장실,장애인 전용 주차장,아주 어려움,UNESCO 세계자연유산,UNESCO 세계지질공원,실외,상,등산,산책로. 올레코스. 오름,1시간 미만,무장애관광"
CONT_000000000500351,성읍민속마을,"문화유적지,부모,아이,봄,자연경관,역사유적,마을산책,마을관광,어린이,제주명품42,제주7대건축물,사적지,문화재,문화관광,공용주차장,화장실,무료 WIFI,편의점,경보 및 피난시설,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,어려움,실외,하,공연/전시,포토스팟,1~2시간,무장애관광"
CONT_000000000500353,섶섬,"섬,경관/포토,휴식/힐링,유도 및 안내시설,아주 어려움,UNESCO 생물권보전지역,자연경관,섬속의섬,포토스팟"
CONT_000000000500356,세계조가비박물관,"실내,미술/박물관,아이,비.눈,사계절,실내관광지,문화관광,어트랙션,안전여행스탬프,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움,하,공연/전시,1시간 미만"
CONT_000000000500359,세미양오름,"부모,커플,혼자,친구,아이,오름,자연경관,도보여행,어린이"
CONT_000000000500360,세미오름,"오름,걷기/등산,자연경관,도보여행"
CONT_000000000500361,세화해변,"해변,휴식/힐링,커플,맑음,여름,공용주차장,화장실,편의점,음료대,유도 및 안내시설,아주 어려움,자연경관"
CONT_000000000500364,소남머리,"경관/포토,부모,커플,혼자,친구,아이,공용주차장,유도 및 안내시설,아주 어려움,자연경관,포토스팟,어린이"
CONT_000000000500366,족은오름,"혼자,친구,맑음,오름,자연경관,도보여행"
CONT_000000000500369,소수산봉,"오름,부모,커플,혼자,친구,아이,자연경관,어린이"
CONT_000000000500372,소인국테마파크,"테마공원,아이,봄,실내관광지,어린이,어트랙션,반려동물,반려동물동반입장,반려동물동반_관광지,무장애관광,공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,어려움,실외,하,공연/전시,기타,1~2시간"
CONT_000000000500373,소정방폭포,"부모,커플,친구,아이,맑음,경관/포토,폭포,자연경관,포토스팟,어린이,공용주차장,유도 및 안내시설"
CONT_000000000500374,손지오름,"오름,걷기/등산,자연경관,도보여행"
CONT_000000000500376,송당본향당,"부모,커플,혼자,친구,아이,문화유적지,자연경관,문화관광,역사유적,어린이,공용주차장,유도 및 안내시설,아주 어려움"
CONT_000000000500378,송악산,"일몰,일출,산,해변,걷기/등산,친구,커플,맑음,가을,자연경관,수국,공용주차장,화장실,편의점,음료대,유도 및 안내시설,장애인 전용 주차장,아주 어려움,실외,상,1~2시간,무장애관광"
CONT_000000000500379,송악산 진지동굴,"부모,커플,혼자,친구,아이,문화유적지,동굴,자연경관,문화관광,역사유적,어린이,유도 및 안내시설,아주 어려움"
CONT_000000000500384,쇠소깍,"계곡,휴식/힐링,액티비티,커플,맑음,여름,자연경관,체험,레저/체험,수상레저,어트랙션,물놀이,공용주차장,화장실,편의점,음료대,유도 및 안내시설,아주 어려움,UNESCO 생물권보전지역,실외"
